Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.179,1.009,0.899,7.021,9.886,9.657,2.240,8.357,2.611,3.932,0.652,5.596,1.953,0.244,2.182,3.519,1.837,1.355,1.087,0.569,1.237,0.910,0.229,0.002,0.268,0.086,0.329,0.018,0.008,0.000,0.008,0.001,0.190,1.362,1.768,0.011,0.072,0.124,0.286,0.265,1.531,5.698,4.198,0.140,0.170,4.045,4.943,5.525,0.813,0.979
Colo_rep2_Dep6_Tu50,0.303,0.836,1.853,1.367,0.452,1.476,0.059,0.206,0.249,1.535,1.282,1.626,1.020,1.721,2.129,1.031,1.640,1.671,1.597,1.256,0.494,2.232,0.914,0.127,0.806,0.921,0.673,0.008,0.451,0.056,2.262,8.092,2.213,1.492,1.520,1.065,0.831,0.711,0.537,1.498,2.078,3.102,1.703,11.675,25.022,0.060,0.687,2.276,2.128,1.057
Colo_rep6_Dep6_Tu1,2.579,0.463,3.025,4.833,5.135,2.322,9.620,10.623,6.015,5.762,2.241,0.794,0.828,0.610,1.389,0.532,0.692,2.608,2.345,1.661,0.456,1.448,0.046,0.006,0.164,0.266,0.269,0.014,0.012,0.000,0.000,0.008,0.163,0.806,1.293,0.875,0.131,0.097,0.259,0.549,4.794,1.083,6.128,0.992,0.128,9.286,0.270,5.079,1.085,0.215
Colo_rep3_Dep6_Tu2,0.105,2.196,5.113,6.643,5.805,0.862,10.585,1.327,5.828,4.463,2.814,3.056,0.878,1.992,3.004,2.154,0.168,2.984,0.828,1.247,1.074,0.367,1.527,0.070,0.298,0.099,0.225,0.039,0.007,0.000,0.013,0.032,0.381,1.815,0.462,0.663,0.065,0.035,0.202,0.159,0.193,0.788,0.487,0.557,2.215,11.429,0.441,1.095,12.947,0.262
Colo_rep7_Dep6_Tu2,1.943,1.954,4.965,6.895,3.855,2.833,9.845,3.009,8.009,3.263,5.127,1.660,0.180,1.543,1.594,2.803,1.528,0.273,1.289,1.131,1.145,0.344,1.458,0.023,0.437,0.213,0.098,0.022,0.013,0.000,0.004,0.049,0.029,0.682,0.353,0.767,0.222,0.452,0.128,0.345,2.813,6.853,0.489,0.369,0.106,3.503,4.100,5.926,4.103,1.255
Colo_rep8_Dep6_Tu0.1,1.568,1.760,2.769,0.598,9.058,8.035,7.823,8.386,5.305,2.804,1.223,3.478,0.679,1.235,2.161,2.727,0.586,2.973,1.192,2.574,1.110,0.509,0.485,0.004,0.320,0.225,0.067,0.005,0.014,0.000,0.004,0.008,0.162,0.680,0.280,0.840,0.095,0.151,0.392,0.358,2.355,4.563,0.448,1.422,0.554,7.869,3.754,0.032,6.313,0.043
Colo_rep10_Dep6_Tu2,2.538,1.859,4.975,9.060,2.316,2.028,6.292,6.489,9.108,4.298,0.005,2.395,1.134,1.253,0.452,2.348,0.983,2.509,1.734,1.147,1.271,0.060,1.310,0.007,0.311,0.181,0.115,0.002,0.007,0.000,0.002,0.008,0.162,1.715,1.611,0.023,0.061,0.394,0.557,0.578,2.063,8.289,4.519,1.468,0.726,1.232,5.292,0.047,4.648,0.420
Colo_rep6_Dep6_Tu3,2.140,2.098,3.560,6.124,9.908,1.872,5.450,0.506,6.427,2.785,5.202,4.556,0.213,0.380,0.372,3.223,0.113,2.584,1.331,2.330,0.393,0.757,1.446,0.052,0.368,0.063,0.200,0.002,0.019,0.000,0.006,0.015,0.358,1.506,1.793,0.414,0.023,0.320,0.116,0.694,1.677,6.055,2.017,1.235,0.886,2.990,3.740,0.116,10.790,0.775
Colo_rep9_Dep6_Tu30,2.204,2.263,3.905,1.391,1.672,2.508,0.972,4.064,1.428,2.101,0.150,1.548,0.231,1.093,0.317,1.054,2.070,2.337,2.121,3.035,0.288,1.796,0.900,0.260,0.833,0.575,1.579,0.088,0.407,0.004,3.686,0.945,0.924,0.792,2.610,0.628,0.685,0.866,0.300,0.175,10.009,3.233,2.357,12.840,7.792,0.443,2.467,3.967,2.049,0.039
Colo_rep9_Dep6_Tu0.5,2.155,2.238,3.989,8.747,7.877,3.710,10.155,4.526,1.860,1.974,4.791,2.516,0.965,0.052,0.377,2.789,1.841,0.273,2.215,2.226,0.976,1.030,0.300,0.029,0.012,0.235,0.255,0.014,0.001,0.000,0.001,0.003,0.444,1.268,0.173,0.142,0.150,0.260,0.093,0.457,2.302,4.610,4.675,0.929,0.226,3.890,4.745,2.255,5.058,0.192
