Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo9345_rep1_Dep6_Tu5,8.066,0.000,0.000,10.520,7.904,2.323,2.881,0.000,0.109,14.908,9.984,0.516,42.789
Colo9345_rep8_Dep6_Tu30,7.684,0.000,3.179,16.523,7.865,7.987,1.709,0.000,0.000,10.285,7.260,0.000,37.509
Colo9345_rep5_Dep6_Tu1,0.673,0.000,0.876,3.216,6.314,1.726,3.817,0.000,2.019,13.703,13.966,2.771,50.919
Colo9345_rep5_Dep6_Tu20,14.070,0.000,8.459,34.459,0.670,5.282,0.000,0.000,0.000,9.043,6.360,0.000,21.656
Colo9345_rep7_Dep6_Tu20,17.897,0.000,2.437,34.616,1.193,4.954,0.000,0.000,0.000,13.028,2.454,0.000,23.421
Colo9345_rep6_Dep6_Tu2,7.899,0.000,0.000,2.369,1.381,1.900,1.551,0.000,5.635,10.695,10.787,2.125,55.660
Colo9345_rep10_Dep6_Tu10,3.287,0.000,3.286,7.541,4.787,1.376,1.150,0.000,1.075,12.204,9.096,1.643,54.555
Colo9345_rep1_Dep6_Tu10,10.117,1.637,0.000,24.421,1.968,4.916,4.345,0.000,0.000,12.958,5.510,0.000,34.126
Colo9345_rep3_Dep6_Tu30,23.414,1.687,3.802,41.935,0.000,1.017,0.000,0.000,0.000,12.460,1.219,0.000,14.464
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,12.411,0.000,4.707,0.000,0.000,11.755,9.109,1.061,60.956
Colo9345_rep2_Dep6_Tu10,4.857,0.000,1.642,21.330,11.795,6.673,0.000,0.000,0.000,13.235,8.792,0.000,31.675
Colo9345_rep6_Dep6_Tu5,5.433,0.000,1.716,12.678,3.240,2.129,2.315,0.000,0.000,16.318,5.317,0.000,50.853
Colo9345_rep5_Dep6_Tu10,10.661,2.988,2.137,24.886,0.000,0.000,0.000,0.000,0.000,16.357,8.417,0.000,34.555
Colo9345_rep5_Dep6_Tu40,22.167,1.947,1.147,50.132,0.000,5.800,0.000,0.000,0.000,9.018,1.144,0.000,8.644
Colo9345_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,7.004,0.000,1.961,0.000,0.576,14.067,10.345,0.000,66.047
Colo9345_rep3_Dep6_Tu10,12.850,0.000,0.000,20.348,3.870,5.437,0.000,0.000,0.000,12.763,9.188,0.000,35.545
Colo9345_rep4_Dep6_Tu2,0.000,0.000,0.000,4.830,14.867,0.000,2.733,0.000,1.164,8.104,14.706,2.690,50.906
Colo9345_rep2_Dep6_Tu20,16.212,4.608,5.116,30.858,3.129,7.371,0.000,0.000,0.000,9.992,3.303,0.000,19.411
Colo9345_rep3_Dep6_Tu50,27.200,0.877,5.720,51.243,0.000,4.968,0.000,0.000,0.000,8.369,0.000,0.000,1.622
Colo9345_rep6_Dep6_Tu0.1,0.000,0.000,0.000,0.000,9.389,0.000,2.090,0.000,2.616,11.453,13.874,0.000,60.577
Colo9345_rep3_Dep6_Tu40,24.927,0.000,3.320,46.238,0.000,7.955,0.000,0.000,0.000,9.714,0.183,0.000,7.662
Colo9345_rep6_Dep6_Tu3,0.249,0.000,0.000,4.570,16.267,0.391,2.076,0.000,0.546,12.489,10.212,0.570,52.631
Colo9345_rep9_Dep6_Tu50,13.487,0.000,0.000,32.525,0.000,7.962,0.000,0.000,0.000,15.678,6.922,0.000,23.426
Colo9345_rep1_Dep6_Tu3,5.781,0.000,0.000,8.110,1.294,3.419,2.132,0.000,1.292,16.727,11.636,0.559,49.050
Colo9345_rep6_Dep6_Tu30,23.454,0.000,3.713,41.151,0.000,6.917,0.000,0.000,0.000,9.147,0.348,0.000,15.269
Colo9345_rep1_Dep6_Tu20,18.896,0.000,7.807,33.485,0.000,5.287,0.000,0.000,0.000,11.180,2.410,0.000,20.935
Colo9345_rep4_Dep6_Tu0.5,0.000,0.000,0.203,0.000,6.531,3.714,6.607,0.000,0.427,10.325,7.721,4.126,60.347
Colo9345_rep9_Dep6_Tu10,0.000,0.000,0.000,9.445,9.250,3.031,4.028,0.000,0.000,10.433,11.410,0.250,52.153
Colo9345_rep3_Dep6_Tu1,0.000,0.000,0.000,1.175,10.911,0.000,2.202,0.000,1.207,9.343,14.492,3.967,56.705
Colo9345_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,10.727,0.000,1.434,0.000,0.222,11.362,14.748,2.586,58.921
Colo9345_rep4_Dep6_Tu20,18.776,0.000,4.939,33.334,2.496,5.466,0.000,0.000,0.000,7.770,3.430,0.000,23.789
Colo9345_rep7_Dep6_Tu5,8.296,0.000,0.000,13.560,3.796,2.994,2.170,0.000,0.962,14.004,6.275,0.000,47.942
Colo9345_rep10_Dep6_Tu50,16.079,0.770,3.697,32.850,0.000,4.310,0.000,0.808,0.000,9.467,4.122,0.000,27.896
Colo9345_rep2_Dep6_Tu50,24.795,0.000,5.185,50.364,0.000,6.884,0.000,0.000,0.000,8.481,0.000,0.000,4.291
Colo9345_rep10_Dep6_Tu40,12.849,0.000,4.738,24.298,0.000,6.545,2.871,0.599,0.000,12.684,4.250,0.000,31.167
Colo9345_rep9_Dep6_Tu20,6.131,0.000,0.000,11.865,10.638,4.043,2.886,0.000,0.000,13.884,6.583,0.000,43.970
