Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,2.448,0.871,5.687,3.856,0.090,4.868,2.249,7.166,4.090,2.630,6.289,5.760,1.890,1.600,3.236,2.965,2.010,1.857,1.177,1.193,0.631,1.773,0.717,0.068,0.365,0.121,0.122,0.043,0.065,0.005,0.011,0.006,0.672,0.479,1.661,0.750,0.047,0.084,0.318,0.994,0.907,2.210,5.599,1.149,8.997,6.014,0.198,0.638,0.159,3.267
Colo_rep2_Dep6_Tu50,1.599,1.962,1.065,0.708,1.983,1.805,0.516,1.264,1.254,1.317,1.590,0.371,0.208,1.532,2.767,3.086,1.938,1.097,1.613,0.379,0.125,1.853,0.134,0.433,1.776,0.908,1.214,0.524,1.186,0.347,5.101,4.199,2.222,0.241,1.639,1.513,0.611,0.224,0.579,0.127,0.159,0.047,0.495,0.705,0.481,2.105,12.277,7.507,14.704,8.512
Colo_rep6_Dep6_Tu1,1.346,1.773,3.381,1.184,6.451,9.547,3.483,5.272,1.281,4.291,4.176,0.363,0.219,2.551,4.339,4.223,1.020,5.092,0.231,1.437,0.468,0.944,1.082,0.055,0.589,0.251,0.136,0.085,0.009,0.007,0.000,0.023,1.036,1.307,0.389,0.517,0.082,0.257,0.528,1.491,2.947,6.784,4.982,0.582,7.054,3.545,0.502,1.905,0.573,0.208
Colo_rep3_Dep6_Tu2,1.473,1.005,3.937,2.729,4.299,6.721,3.998,7.806,2.235,1.665,2.803,4.029,2.278,1.688,1.798,1.089,5.083,4.522,1.474,0.366,1.033,0.767,2.256,0.220,0.544,0.296,0.031,0.101,0.032,0.009,0.009,0.030,1.129,0.988,1.184,0.864,0.035,0.245,0.320,0.165,3.960,4.252,6.163,3.036,0.577,5.867,0.421,1.661,0.225,2.581
Colo_rep7_Dep6_Tu2,1.646,0.331,6.198,3.672,3.230,3.825,5.386,0.701,6.413,4.199,4.022,4.596,1.253,2.386,1.199,2.663,2.520,4.254,0.480,2.388,1.256,0.420,0.985,0.183,0.530,0.461,0.039,0.055,0.115,0.015,0.030,0.002,0.432,0.567,1.736,0.440,0.154,0.262,0.387,1.320,0.680,7.569,9.683,0.099,1.502,5.651,0.055,1.558,0.877,1.573
Colo_rep8_Dep6_Tu0.1,0.992,2.120,2.299,0.328,1.951,5.202,9.489,8.709,6.469,2.813,3.482,1.853,1.759,2.903,6.303,2.099,2.086,0.041,0.637,1.165,1.753,1.151,0.549,0.090,0.436,0.114,0.284,0.057,0.010,0.003,0.007,0.011,0.765,0.824,1.509,0.299,0.179,0.408,0.610,0.609,0.638,6.163,4.418,4.455,2.284,7.901,0.042,1.056,0.252,0.421
Colo_rep10_Dep6_Tu2,0.335,0.651,3.286,6.711,4.222,4.979,2.888,1.428,4.334,3.233,0.366,5.494,1.747,2.346,4.888,3.240,0.609,4.940,2.862,1.352,1.005,0.895,2.014,0.146,0.603,0.229,0.205,0.025,0.031,0.002,0.014,0.004,0.713,1.114,0.810,0.507,0.252,0.434,0.669,0.020,7.918,3.627,4.010,2.716,2.514,1.964,0.399,2.419,0.097,4.736
Colo_rep6_Dep6_Tu3,0.657,1.467,5.410,7.211,6.819,1.117,3.288,6.907,1.144,1.119,3.731,2.411,2.404,1.386,3.467,5.238,1.731,1.015,0.789,1.492,1.559,1.259,2.245,0.151,0.743,0.163,0.288,0.067,0.030,0.018,0.014,0.071,0.704,1.719,0.865,0.133,0.111,0.454,1.440,0.400,6.877,5.628,1.526,1.941,1.904,6.351,0.007,1.641,0.241,2.645
Colo_rep9_Dep6_Tu30,3.738,0.469,1.998,1.290,3.170,1.436,0.489,4.066,1.370,0.421,0.722,2.234,0.420,1.973,3.651,3.625,1.357,4.032,2.204,0.306,2.272,0.791,0.072,0.078,1.011,0.943,0.700,0.192,0.066,0.252,1.644,1.646,0.858,1.391,1.976,0.866,0.626,0.747,0.036,2.779,6.420,2.124,1.140,5.326,2.715,0.852,15.189,0.469,6.288,1.561
Colo_rep9_Dep6_Tu0.5,2.721,0.364,3.475,5.211,4.309,6.237,8.361,4.968,2.554,2.129,3.968,1.229,0.627,1.429,5.926,2.159,0.964,2.327,0.333,2.450,0.805,1.014,1.018,0.108,0.384,0.228,0.231,0.044,0.028,0.008,0.008,0.014,0.197,0.933,0.789,0.349,0.095,0.491,1.027,1.122,7.295,3.271,2.621,0.516,8.834,2.985,0.134,1.101,0.118,2.492
